annonce_id,title,price,location,surface,rooms,baths,link,city,neighborhood,price_meter,price_category
5916,Appartement à vendre 86 m² à bd laymoun oulfa Casa,1150000,"Appartements dans Casablanca, Oulfa",86,3,2,https://www.avito.ma/fr/oulfa/appartements/Appartement_%C3%A0_vendre_86_m%C2%B2_%C3%A0_bd_laymoun_oulfa_Casa_57782220.htm,Casablanca,Oulfa,13372,High
5917,RAK-GU-1340 - Appartement à vendre à Amerchich,660000,"Appartements dans Marrakech, Amerchich",47,1,1,https://www.avito.ma/fr/amerchich/appartements/RAK_GU_1340___Appartement_%C3%A0_vendre_%C3%A0_Amerchich_57782059.htm,Marrakech,Amerchich,14042,Medium
5918,Appartement à vendre à Silwan Al Omrane (rez-de-chaussée),360000,"Appartements dans Nador, Centre Ville",74,2,1,https://www.avito.ma/fr/centre_ville/appartements/Appartement_%C3%A0_vendre_%C3%A0_Silwan_Al_Omrane__rez_de_chauss%C3%A9e__57782061.htm,Nador,Centre Ville,4864,Low
5919,"Appartement de 150 m² à vendre, route de Sefrou, quartier Akoura",670000,"Appartements dans Fès, Route de Sefrou",150,4,1,https://www.avito.ma/fr/route_de_sefrou/appartements/Appartement_de_150_m%C2%B2_%C3%A0_vendre__route_de_Sefrou__quartier_Akoura_57781997.htm,Fès,Route de Sefrou,4466,Medium
5920,Appartement à vendre,1600000,"Appartements dans Mohammedia, Mimosas",126,3,2,https://www.avito.ma/fr/mimosas/appartements/Appartement_%C3%A0_vendre_57781992.htm,Mohammedia,Mimosas,12698,High
5921,RAK-GU-1339 - Appartement à vendre à Daoudiat,1100000,"Appartements dans Marrakech, Daoudiate",84,2,1,https://www.avito.ma/fr/daoudiate/appartements/RAK_GU_1339___Appartement_%C3%A0_vendre_%C3%A0_Daoudiat_57781894.htm,Marrakech,Daoudiate,13095,High
5922,✨Opportunité Airbnb appartement Smart Home✨,750000,"Appartements dans Marrakech, Annakhil",64,2,2,https://www.avito.ma/fr/annakhil/appartements/_Opportunit%C3%A9_Airbnb_appartement_Smart_Home__57781911.htm,Marrakech,Annakhil,11718,Medium
5923,Appartement à vendre 62 m² à Agadir,570000,"Appartements dans Agadir, Haut Anza",62,2,1,https://www.avito.ma/fr/haut_anza/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Agadir_57811358.htm,Agadir,Haut Anza,9193,Medium
5924,Bel appartement duplex,600000,"Appartements dans Fès, Ben Souda",184,4,2,https://www.avito.ma/fr/ben_souda/appartements/Bel_appartement_duplex_57811335.htm,Fès,Ben Souda,3260,Medium
5925,Appartements 72m,530000,"Appartements dans El Jadida, Autre secteur",72,2,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartements_72m_57781739.htm,El Jadida,Autre secteur,7361,Medium
5926,Appartement à vendre 62 m² à Agadir,600000,"Appartements dans Agadir, Haut Anza",62,2,1,https://www.avito.ma/fr/haut_anza/appartements/Appartement_%C3%A0_vendre_62_m%C2%B2_%C3%A0_Agadir_57811234.htm,Agadir,Haut Anza,9677,Medium
5927,"Hay Al Qods, Bernoussi",370000,"Appartements dans Casablanca, Al Qods",60,2,1,https://www.avito.ma/fr/al_qods/appartements/Hay_Al_Qods__Bernoussi_57811178.htm,Casablanca,Al Qods,6166,Low
5928,Appartement titré front de mer,600000,"Appartements dans Azla, Toute la ville",82,2,1,https://www.avito.ma/fr/azla/appartements/Appartement_titr%C3%A9_front_de_mer_57781635.htm,Azla,Toute la ville,7317,Medium
5929,Appartement jamais habité à vendre,250000,"Appartements dans Had Soualem, Toute la ville",70,3,2,https://www.avito.ma/fr/had_soualem/appartements/Appartement_jamais_habit%C3%A9_%C3%A0_vendre_57811021.htm,Had Soualem,Toute la ville,3571,Low
5930,Bel appartement à Prestigia piscine,3250000,"Appartements dans Marrakech, Agdal",138,3,2,https://www.avito.ma/fr/agdal/appartements/Bel_appartement_%C3%A0_Prestigia_piscine_57810867.htm,Marrakech,Agdal,23550,High
5931,Appartement à vendre 76 m² à Kénitra,650000,"Appartements dans Kénitra, Ouled Oujih",83,2,1,https://www.avito.ma/fr/ouled_oujih/appartements/Appartement_%C3%A0_vendre_76_m%C2%B2_%C3%A0_K%C3%A9nitra_57810784.htm,Kénitra,Ouled Oujih,7831,Medium
5932,(P.V00219) Appartements neufs à Mansouria,900000,"Appartements dans Mohammedia, Autre secteur",75,2,2,https://www.avito.ma/fr/autre_secteur/appartements/_P_V00219__Appartements_neufs_%C3%A0_Mansouria_56908107.htm,Mohammedia,Autre secteur,12000,Medium
5933,Appartement à vendre 140 m² à Aquouass Briech,1680000,"Appartements dans Aquouass Briech, Toute la ville",140,3,2,https://www.avito.ma/fr/aquouass_briech/appartements/Appartement_%C3%A0_vendre_140_m%C2%B2_%C3%A0_Aquouass_Briech_57781295.htm,Aquouass Briech,Toute la ville,12000,High
5934,(P.V00246) Appartements neufs de luxe à Cabo Negro,1920000,"Appartements dans Cabo Negro, Toute la ville",60,1,1,https://www.avito.ma/fr/cabo_negro/appartements/_P_V00246__Appartements_neufs_de_luxe_%C3%A0_Cabo_Negro_57680755.htm,Cabo Negro,Toute la ville,32000,High
5935,Appartement 1er étage 76m²,560000,"Appartements dans El Jadida, Al Boustane",76,2,1,https://www.avito.ma/fr/al_boustane/appartements/Appartement_1er_%C3%A9tage_76m%C2%B2_57781275.htm,El Jadida,Al Boustane,7368,Medium
5936,TNG-LA-1003 - Appartement à vendre à Tanger,470000,"Appartements dans Tanger, Autre secteur",60,2,1,https://www.avito.ma/fr/autre_secteur/appartements/TNG_LA_1003___Appartement_%C3%A0_vendre_%C3%A0_Tanger_57781241.htm,Tanger,Autre secteur,7833,Low
5937,RDCH 2 façades 70m,540000,"Appartements dans El Jadida, Al Boustane",70,2,2,https://www.avito.ma/fr/al_boustane/appartements/RDCH_2_fa%C3%A7ades_70m_57781200.htm,El Jadida,Al Boustane,7714,Medium
5938,Appartement de luxe 2 façades près de Marjane 75 + soutien,750000,"Appartements dans Meknès, Marjane 2",120,3,3,https://www.avito.ma/fr/marjane_2/appartements/Appartement_de_luxe_2_fa%C3%A7ades_pr%C3%A8s_de_Marjane_75___soutien_57781221.htm,Meknès,Marjane 2,6250,Medium
5939,Appartement moderne luxueux au Centre Guéliz,1900000,"Appartements dans Marrakech, Guéliz",71,2,1,https://www.avito.ma/fr/gu%C3%A9liz/appartements/Appartement_moderne_luxueux_au_Centre_Gu%C3%A9liz_57781132.htm,Marrakech,Guéliz,26760,High
5940,Joli appartement à vendre Temara Wlad Mta3,750000,"Appartements dans Temara, Riad Oulad Mtaa",76,2,2,https://www.avito.ma/fr/riad_oulad_mtaa/appartements/Joli_appartement_%C3%A0_vendre_Temara_Wlad_Mta3_57781125.htm,Temara,Riad Oulad Mtaa,9868,Medium
5941,CMN-AS-1812 - Appartement à vendre à Belvédère,1190000,"Appartements dans Casablanca, Belvédère",106,2,1,https://www.avito.ma/fr/belv%C3%A9d%C3%A8re/appartements/CMN_AS_1812___Appartement_%C3%A0_vendre_%C3%A0_Belv%C3%A9d%C3%A8re_57781080.htm,Casablanca,Belvédère,11226,High
5942,vente appartement,1150000,"Appartements dans Meknès, Hamria",143,3,1,https://www.avito.ma/fr/hamria/appartements/vente_appartement_57781092.htm,Meknès,Hamria,8041,High
5943,appartement à vendre,380000,"Appartements dans Casablanca, Sidi Bernoussi",64,2,2,https://www.avito.ma/fr/sidi_bernoussi/appartements/appartement_%C3%A0_vendre_57781046.htm,Casablanca,Sidi Bernoussi,5937,Low
5945,APPARTEMENT 2 CHAMBRES – PLEIN SUD - VIVORIA,1360000,"Appartements dans Casablanca, Riviera",59,2,1,https://www.avito.ma/fr/riviera/appartements/APPARTEMENT_2_CHAMBRES___PLEIN_SUD___VIVORIA_57780956.htm,Casablanca,Riviera,23050,High
5946,Appartement à vendre 143 m² à Larache,987000,"Appartements dans Larache, Toute la ville",144,3,2,https://www.avito.ma/fr/larache/appartements/Appartement_%C3%A0_vendre_143_m%C2%B2_%C3%A0_Larache_57780940.htm,Larache,Toute la ville,6854,Medium
5947,CMN-MA-2607 - Appartement à vendre à Les princesses,1250000,"Appartements dans Casablanca, Les Princesses",85,2,1,https://www.avito.ma/fr/les_princesses/appartements/CMN_MA_2607___Appartement_%C3%A0_vendre_%C3%A0_Les_princesses_57780918.htm,Casablanca,Les Princesses,14705,High
5948,"Appartement ""Ramous El Khir"" Khouribga",26000000,"Appartements dans Khouribga, Toute la ville",65,6,2,https://www.avito.ma/fr/khouribga/appartements/Appartement__Ramous_El_Khir__Khouribga_57780893.htm,Khouribga,Toute la ville,400000,High
5949,Appartement à vendre,980000,"Appartements dans Benslimane, Al Filline",122,3,2,https://www.avito.ma/fr/al_filline/appartements/Appartement_%C3%A0_vendre_57780855.htm,Benslimane,Al Filline,8032,Medium
5950,Appartement de luxe plein centre Béni Mellal,750000,"Appartements dans Béni Mellal, Toute la ville",130,3,2,https://www.avito.ma/fr/b%C3%A9ni_mellal/appartements/Appartement_de_luxe_plein_centre_B%C3%A9ni_Mellal_57780797.htm,Béni Mellal,Toute la ville,5769,Medium
5951,Appartement à vendre 65 m² à Tanger,450000,"Appartements dans Tanger, De La Plage",65,2,1,https://www.avito.ma/fr/de_la_plage/appartements/Appartement_%C3%A0_vendre_65_m%C2%B2_%C3%A0_Tanger_57712688.htm,Tanger,De La Plage,6923,Low
5952,Appartement à vendre 163 m² à Rabat,4000000,"Appartements dans Rabat, Agdal",163,3,3,https://www.avito.ma/fr/agdal/appartements/Appartement_%C3%A0_vendre_163_m%C2%B2_%C3%A0_Rabat_57780764.htm,Rabat,Agdal,24539,High
5953,Appartement à vendre 80 m² à CHARIKAT RBAH,250000,"Appartements dans Kasba Tadla, Toute la ville",90,3,1,https://www.avito.ma/fr/kasba_tadla/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_CHARIKAT_RBAH_57780723.htm,Kasba Tadla,Toute la ville,2777,Low
5954,Appartement à vendre à Doha... Prix négociable,420000,"Appartements dans Marrakech, Les Portes de Marrakech",50,2,1,https://www.avito.ma/fr/les_portes_de_marrakech/appartements/Appartement_%C3%A0_vendre_%C3%A0_Doha____Prix_n%C3%A9gociable_57780642.htm,Marrakech,Les Portes de Marrakech,8400,Low
5955,Bel Appartement à Vendre – Riad Salam – RDC,650000,"Appartements dans Tanger, Marjane",67,2,1,https://www.avito.ma/fr/marjane/appartements/Bel_Appartement_%C3%A0_Vendre___Riad_Salam___RDC_57780612.htm,Tanger,Marjane,9701,Medium
5956,BER-SI-1010 - Appartement à vendre à Berrechid,880000,"Appartements dans Berrechid, Toute la ville",53,2,1,https://www.avito.ma/fr/berrechid/appartements/BER_SI_1010___Appartement_%C3%A0_vendre_%C3%A0_Berrechid_57780471.htm,Berrechid,Toute la ville,16603,Medium
5957,"Quartier Nassim, lotissement Makhlouf",460000,"Appartements dans Deroua, Toute la ville",74,3,1,https://www.avito.ma/fr/deroua/appartements/Quartier_Nassim__lotissement_Makhlouf_57780447.htm,Deroua,Toute la ville,6216,Low
5958,Bel Appartement à vendre 99 m² à Casablanca,1670000,"Appartements dans Casablanca, Val Fleuri",99,2,2,https://www.avito.ma/fr/val_fleuri/appartements/Bel_Appartement_%C3%A0_vendre_99_m%C2%B2_%C3%A0_Casablanca_57780389.htm,Casablanca,Val Fleuri,16868,High
5959,Appartement à vendre 54 m² à Dar Bouazza,570000,"Appartements dans Dar Bouazza, Toute la ville",54,2,1,https://www.avito.ma/fr/dar_bouazza/appartements/Appartement_%C3%A0_vendre_54_m%C2%B2_%C3%A0_Dar_Bouazza_57809837.htm,Dar Bouazza,Toute la ville,10555,Medium
5960,App-Saidia,450000,"Appartements dans Saidia, Toute la ville",80,2,1,https://www.avito.ma/fr/saidia/appartements/App_Saidia_57780362.htm,Saidia,Toute la ville,5625,Low
5961,Appartement à vendre Safa 4,550000,"Appartements dans Salé, Sala El Jadida",60,2,1,https://www.avito.ma/fr/sala_el_jadida/appartements/Appartement_%C3%A0_vendre_Safa_4_57809683.htm,Salé,Sala El Jadida,9166,Medium
5962,Appartement à vendre 72 m² à Bouskoura,280000,"Appartements dans Bouskoura, Victoria",72,1,1,https://www.avito.ma/fr/victoria/appartements/Appartement_%C3%A0_vendre_72_m%C2%B2_%C3%A0_Bouskoura_57226467.htm,Bouskoura,Victoria,3888,Low
5963,Appartement enregistré (1er étage Choka) Playa Martil,360000,"Appartements dans Martil, Toute la ville",60,2,1,https://www.avito.ma/fr/martil/appartements/Appartement_enregistr%C3%A9__1er_%C3%A9tage_Choka__Playa_Martil_57780295.htm,Martil,Toute la ville,6000,Low
5964,Bel appartement comme neuf,360000,"Appartements dans Meknès, Autre secteur",75,3,1,https://www.avito.ma/fr/autre_secteur/appartements/Bel_appartement_comme_neuf_57780296.htm,Meknès,Autre secteur,4800,Low
5965,Appartement à vendre 122 m² à Agadir,1250000,"Appartements dans Agadir, Hay Mohammadi",122,2,1,https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_122_m%C2%B2_%C3%A0_Agadir_57780259.htm,Agadir,Hay Mohammadi,10245,High
5966,Appartement rénové à vendre,490000,"Appartements dans Salé, Sala El Jadida",44,2,1,https://www.avito.ma/fr/sala_el_jadida/appartements/Appartement_r%C3%A9nov%C3%A9_%C3%A0_vendre_57809622.htm,Salé,Sala El Jadida,11136,Low
5967,Appartement à vendre,1100000,"Appartements dans Casablanca, Aïn Chock",82,2,1,https://www.avito.ma/fr/a%C3%AFn_chock/appartements/Appartement_%C3%A0_vendre_57780165.htm,Casablanca,Aïn Chock,13414,High
5968,Appartement à vendre,380000,"Appartements dans Casablanca, Ain Sebaa",50,2,1,https://www.avito.ma/fr/ain_sebaa/appartements/Appartement_%C3%A0_vendre_57780117.htm,Casablanca,Ain Sebaa,7600,Low
5969,Appartement à vendre Bouskoura,750000,"Appartements dans Bouskoura, Bouskoura centre",85,2,1,https://www.avito.ma/fr/bouskoura_centre/appartements/Appartement_%C3%A0_vendre_Bouskoura_57780070.htm,Bouskoura,Bouskoura centre,8823,Medium
5970,Appartement 170 m² dans un complexe à vendre,3400000,"Appartements dans Tanger, Centre ville",170,3,2,https://www.avito.ma/fr/centre_ville/appartements/Appartement_170_m%C2%B2_dans_un_complexe_%C3%A0_vendre_56401021.htm,Tanger,Centre ville,20000,High
5971,Appartement de standing au quartier administratif,1750000,"Appartements dans Tanger, Administratif",104,2,2,https://www.avito.ma/fr/administratif/appartements/Appartement_de_standing_au_quartier_administratif_57452439.htm,Tanger,Administratif,16826,High
5972,Appartement 141 m² 3 chambres au centre de Tanger,2086800,"Appartements dans Tanger, Centre ville",141,3,2,https://www.avito.ma/fr/centre_ville/appartements/Appartement_141_m%C2%B2_3_chambres_au_centre_de_Tanger_56464827.htm,Tanger,Centre ville,14800,High
5973,Appartement de luxe à vendre 162 m² à Tanger,3078000,"Appartements dans Tanger, Iberie",162,3,3,https://www.avito.ma/fr/iberie/appartements/Appartement_de_luxe_%C3%A0_vendre_162_m%C2%B2_%C3%A0_Tanger_56349282.htm,Tanger,Iberie,19000,High
5974,Appartement vue mer sur la corniche à Tanger,5000000,"Appartements dans Tanger, Malabata",183,3,2,https://www.avito.ma/fr/malabata/appartements/Appartement_vue_mer_sur_la_corniche_%C3%A0_Tanger_54943322.htm,Tanger,Malabata,27322,High
5975,Appartement à vendre 128 m² à Temara,1050000,"Appartements dans Temara, Autre secteur",128,2,1,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_128_m%C2%B2_%C3%A0_Temara_57779993.htm,Temara,Autre secteur,8203,High
5976,Appartement à vendre Hay Mohammadi,580000,"Appartements dans Agadir, Hay Mohammadi",49,2,1,https://www.avito.ma/fr/hay_mohammadi/appartements/Appartement_%C3%A0_vendre_Hay_Mohammadi_57809398.htm,Agadir,Hay Mohammadi,11836,Medium
5977,Appartement avec terrasse à Tanger Achakkar,1850000,"Appartements dans Tanger, Achakar",146,2,2,https://www.avito.ma/fr/achakar/appartements/Appartement_avec_terrasse_%C3%A0_Tanger_Achakkar_56143771.htm,Tanger,Achakar,12671,High
5978,Grand appartement d'élégance à vendre à Tanger,7500000,"Appartements dans Tanger, Iberie",220,3,2,https://www.avito.ma/fr/iberie/appartements/Grand_appartement_d_%C3%A9l%C3%A9gance_%C3%A0_vendre_%C3%A0_Tanger_57588038.htm,Tanger,Iberie,34090,High
5979,Très bel appartement de 2ch,770000,"Appartements dans Marrakech, Route d'Ourika",68,2,1,https://www.avito.ma/fr/route_d_ourika/appartements/Tr%C3%A8s_bel_appartement_de_2ch_57809264.htm,Marrakech,Route d'Ourika,11323,Medium
5980,Très bel appartement de 2 ch proche Noria,770000,"Appartements dans Marrakech, Route d'Ourika",68,2,1,https://www.avito.ma/fr/route_d_ourika/appartements/Tr%C3%A8s_bel_appartement_de_2_ch_proche_Noria_57809271.htm,Marrakech,Route d'Ourika,11323,Medium
5981,TNG-CH-1105 - Appartement à vendre à Rue de Fès,1580000,"Appartements dans Tanger, Autre secteur",156,3,2,https://www.avito.ma/fr/autre_secteur/appartements/TNG_CH_1105___Appartement_%C3%A0_vendre_%C3%A0_Rue_de_F%C3%A8s_57779880.htm,Tanger,Autre secteur,10128,High
5982,CMN-AN-1928 - Appartement à vendre à Bourgogne,1580000,"Appartements dans Casablanca, Bourgogne",129,3,2,https://www.avito.ma/fr/bourgogne/appartements/CMN_AN_1928___Appartement_%C3%A0_vendre_%C3%A0_Bourgogne_57779883.htm,Casablanca,Bourgogne,12248,High
5983,Appartement urgent à vendre Doha Kénitra quatrième étage,160000,"Appartements dans Kénitra, alliance",54,2,1,https://www.avito.ma/fr/alliance/appartements/Appartement_urgent_%C3%A0_vendre_Doha_K%C3%A9nitra_quatri%C3%A8me_%C3%A9tage_57809257.htm,Kénitra,alliance,2962,Low
5984,Appartements à vendre sur la rue Fajr Al Nasr de 90m à 120m,540000,"Appartements dans Had Soualem, Toute la ville",120,5,2,https://www.avito.ma/fr/had_soualem/appartements/Appartements_%C3%A0_vendre_sur_la_rue_Fajr_Al_Nasr_de_90m_%C3%A0_120m_57779872.htm,Had Soualem,Toute la ville,4500,Medium
5985,Appartement à vendre 81 m² à El Jadida,620000,"Appartements dans El Jadida, Quartier Aérodrome",81,2,1,https://www.avito.ma/fr/quartier_a%C3%A9rodrome/appartements/Appartement_%C3%A0_vendre_81_m%C2%B2_%C3%A0_El_Jadida_57779855.htm,El Jadida,Quartier Aérodrome,7654,Medium
5986,Superbe appartement à vendre,420000,"Appartements dans Oujda, Hay Lazaret",138,3,2,https://www.avito.ma/fr/hay_lazaret/appartements/Superbe_appartement_%C3%A0_vendre_57779751.htm,Oujda,Hay Lazaret,3043,Low
5987,Appartement de luxe Saidia Pieds dans l'eau,2100000,"Appartements dans Saidia, Toute la ville",180,2,2,https://www.avito.ma/fr/saidia/appartements/Appartement_de_luxe_Saidia_Pieds_dans_l_eau_57779723.htm,Saidia,Toute la ville,11666,High
5988,CMN-AN-1927 - Appartement à vendre à Bourgogne,2500000,"Appartements dans Casablanca, Bourgogne",178,3,2,https://www.avito.ma/fr/bourgogne/appartements/CMN_AN_1927___Appartement_%C3%A0_vendre_%C3%A0_Bourgogne_57779711.htm,Casablanca,Bourgogne,14044,High
5989,Appartement à vendre 80 m² à Tamesna,600000,"Appartements dans Tamesna, Toute la ville",80,3,2,https://www.avito.ma/fr/tamesna/appartements/Appartement_%C3%A0_vendre_80_m%C2%B2_%C3%A0_Tamesna_57779712.htm,Tamesna,Toute la ville,7500,Medium
5990,Hassan à vendre apparemment,3500000,"Appartements dans Rabat, Hassan",135,3,3,https://www.avito.ma/fr/hassan/appartements/Hassan_%C3%A0_vendre_apparemment_57809017.htm,Rabat,Hassan,25925,High
5991,Appartement à vendre en face Decathlon.,440000,"Appartements dans Marrakech, Es Saada",56,2,1,https://www.avito.ma/fr/es_saada/appartements/Appartement_%C3%A0_vendre_en_face_Decathlon__57745086.htm,Marrakech,Es Saada,7857,Low
5992,Appartement à vendre à Palmeraie Marrakech,2300000,"Appartements dans Marrakech, Palmeraie",143,2,2,https://www.avito.ma/fr/palmeraie/appartements/Appartement_%C3%A0_vendre_%C3%A0_Palmeraie_Marrakech_57779386.htm,Marrakech,Palmeraie,16083,High
5993,Appartement de standing à vendre à Rabat,3500000,"Appartements dans Rabat, Agdal",130,3,2,https://www.avito.ma/fr/agdal/appartements/Appartement_de_standing_%C3%A0_vendre_%C3%A0_Rabat_57779324.htm,Rabat,Agdal,26923,High
5994,Appartement à vendre 47 m² à Casablanca,345000,"Appartements dans Casablanca, Errahma",47,2,1,https://www.avito.ma/fr/errahma/appartements/Appartement_%C3%A0_vendre_47_m%C2%B2_%C3%A0_Casablanca_57779309.htm,Casablanca,Errahma,7340,Low
5995,Appartement à vendre,320000,"Appartements dans Mohammedia, Autre secteur",60,2,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_57808715.htm,Mohammedia,Autre secteur,5333,Low
5996,Appartement 2ème étage Azzouzziya Bab Asfi,340000,"Appartements dans Marrakech, Azzouzia",54,2,1,https://www.avito.ma/fr/azzouzia/appartements/Appartement_2%C3%A8me_%C3%A9tage_Azzouzziya_Bab_Asfi_57193652.htm,Marrakech,Azzouzia,6296,Low
5997,"Appartement à vendre avec trois chambres dans le quartier Andalouss, Mohammedia",400000,"Appartements dans Mohammedia, Autre secteur",70,3,2,https://www.avito.ma/fr/autre_secteur/appartements/Appartement_%C3%A0_vendre_avec_trois_chambres_dans_le_quartier_Andalouss__Mohammedia_57779269.htm,Mohammedia,Autre secteur,5714,Low
